"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"3042","LM0412","E11bEFU","E11",21.91,28.05,78.1105169340463,NA,8,"challenge"
"3043","LM0412","E11bACT","E11",28.05,28.05,100,0.75,1,"challenge"
"3044","LM0412","E11bEFK","E11",26.71,28.05,95.222816399287,1.05,4,"challenge"
"3045","LM0412","E11bLXY","E11",23.27,28.05,82.9590017825312,0.62,7,"challenge"
"3046","LM0412","E11bCGP","E11",24.72,28.05,88.1283422459893,0.57,6,"challenge"
"3047","LM0413","E11bGNV","E11",20.05,20.37,98.4290623465881,1.39,3,"challenge"
"3048","LM0413","E11bPWY","E11",19.51,20.37,95.7781050564556,NA,8,"challenge"
"3049","LM0413","E11bIRU","E11",20.6,20.37,101.12911143839,1,4,"challenge"
"3050","LM0413","E11bFHR","E11",19.92,20.37,97.7908689248896,1.26,7,"challenge"
"3051","LM0413","E11bLTX","E11",20.9,20.37,102.601865488463,1.25,2,"challenge"
"3052","LM0413","E11bASW","E11",20.31,20.37,99.7054491899853,0.9,6,"challenge"
"3053","LM0413","E11bEIJ","E11",20.37,20.37,100,1.28,1,"challenge"
"3054","LM0413","E11bHNQ","E11",20.62,20.37,101.227295041728,1.49,5,"challenge"
"3055","LM0415","E11bBKM","E11",22.31,23.12,96.4965397923875,1.27,3,"challenge"
"3056","LM0415","E11bNQR","E11",19.16,23.12,82.8719723183391,1.31,5,"challenge"
"3057","LM0415","E11bDGH","E11",20.91,23.12,90.4411764705882,NA,8,"challenge"
"3058","LM0415","E11bBCV","E11",22.45,23.12,97.1020761245675,1.95,2,"challenge"
"3059","LM0415","E11bBUY","E11",21.11,23.12,91.3062283737024,2.35,4,"challenge"
"3060","LM0415","E11bAEO","E11",20.22,23.12,87.4567474048443,1.11,7,"challenge"
"3061","LM0415","E11bAIY","E11",23.12,23.12,100,1.46,1,"challenge"
"3062","LM0415","E11bBGK","E11",20.19,23.12,87.3269896193772,1.04,6,"challenge"
"3063","LM0417","E11bAEM","E11",18.72,24.85,75.3319919517103,NA,8,"challenge"
"3064","LM0417","E11bBTX","E11",24.56,24.85,98.8329979879276,1.31,3,"challenge"
"3065","LM0417","E11bMNU","E11",23.3,24.85,93.7625754527163,1.27,4,"challenge"
"3066","LM0417","E11bNOW","E11",20.51,24.85,82.5352112676056,0.61,7,"challenge"
"3067","LM0417","E11bGHL","E11",24.66,24.85,99.2354124748491,0.85,2,"challenge"
"3068","LM0417","E11bNPV","E11",22.57,24.85,90.8249496981891,1.04,5,"challenge"
"3069","LM0417","E11bPTW","E11",21.21,24.85,85.3521126760563,0.77,6,"challenge"
"3070","LM0417","E11bDGZ","E11",24.85,24.85,100,0.85,1,"challenge"
"3071","LM0420","E11bEKN","E11",18.31,19,96.3684210526316,1.13,4,"challenge"
"3072","LM0420","E11bABD","E11",17.16,19,90.3157894736842,NA,8,"challenge"
"3073","LM0420","E11bDEZ","E11",18.11,19,95.3157894736842,1.03,3,"challenge"
"3074","LM0420","E11bADE","E11",17.81,19,93.7368421052632,1.26,5,"challenge"
"3075","LM0420","E11bNWZ","E11",17.33,19,91.2105263157895,1.04,7,"challenge"
"3076","LM0420","E11bGJM","E11",18.98,19,99.8947368421053,0.78,2,"challenge"
"3077","LM0420","E11bDTY","E11",18,19,94.7368421052632,1.06,6,"challenge"
"3078","LM0420","E11bDLV","E11",19,19,100,0.7,1,"challenge"
"3079","LM0421","E11bEIZ","E11",NA,18.75,NA,NA,8,"challenge"
"3080","LM0421","E11bJLQ","E11",18.53,18.75,98.8266666666667,1.84,3,"challenge"
"3081","LM0421","E11bAOP","E11",17.31,18.75,92.32,1.4,4,"challenge"
"3082","LM0421","E11bFQY","E11",NA,18.75,NA,NA,7,"challenge"
"3083","LM0421","E11bEQU","E11",18.22,18.75,97.1733333333333,1.2,2,"challenge"
"3084","LM0421","E11bKMX","E11",16.23,18.75,86.56,0.6,5,"challenge"
"3085","LM0421","E11bGOP","E11",15.14,18.75,80.7466666666667,NA,6,"challenge"
"3086","LM0421","E11bHOV","E11",18.75,18.75,100,1.26,1,"challenge"
"3087","LM0422","E11bLSV","E11",14.54,14.8,98.2432432432432,0.82,3,"challenge"
"3088","LM0422","E11bMRU","E11",14.41,14.8,97.3648648648649,1,2,"challenge"
"3089","LM0422","E11bFHY","E11",14.21,14.8,96.0135135135135,0.95,5,"challenge"
"3090","LM0422","E11bELU","E11",10.87,14.8,73.4459459459459,NA,8,"challenge"
"3091","LM0422","E11bEJV","E11",14.8,14.8,100,0.98,1,"challenge"
"3092","LM0422","E11bLPV","E11",14.54,14.8,98.2432432432432,0.9,4,"challenge"
"3093","LM0422","E11bEOY","E11",12.54,14.8,84.7297297297297,0.52,7,"challenge"
"3094","LM0422","E11bEIY","E11",12.6,14.8,85.1351351351351,0.48,6,"challenge"
"3095","LM0424","E11bLUZ","E11",16.12,17.09,94.3241661790521,1.17,3,"challenge"
"3096","LM0424","E11bEMO","E11",16.6,17.09,97.1328262141603,2.09,2,"challenge"
"3097","LM0424","E11bNWX","E11",16.15,17.09,94.4997074312463,1.02,5,"challenge"
"3098","LM0424","E11bJPU","E11",16.08,17.09,94.0901111761264,1.04,7,"challenge"
"3099","LM0424","E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,8,"challenge"
"3100","LM0424","E11bIUX","E11",17.09,17.09,100,0.95,1,"challenge"
"3101","LM0424","E11bDVZ","E11",16.41,17.09,96.0210649502633,1.62,4,"challenge"
"3102","LM0424","E11bFNT","E11",16.52,17.09,96.664716208309,1.08,6,"challenge"
"3103","LM0425","E11bKLS","E11",17.22,17.72,97.1783295711061,0.8,3,"challenge"
"3104","LM0425","E11bCOQ","E11",17.25,17.72,97.3476297968398,1.47,2,"challenge"
"3105","LM0425","E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,8,"challenge"
"3106","LM0425","E11bDNW","E11",17.74,17.72,100.112866817156,1.03,4,"challenge"
"3107","LM0425","E11bBUV","E11",17.35,17.72,97.9119638826185,1.07,7,"challenge"
"3108","LM0425","E11bEQW","E11",17.72,17.72,100,1.24,1,"challenge"
"3109","LM0425","E11bHIL","E11",17.59,17.72,99.2663656884876,1.42,5,"challenge"
"3110","LM0425","E11bADP","E11",17.85,17.72,100.733634311512,1.39,6,"challenge"
"3111","LM0426","E11bBPQ","E11",24.22,24.05,100.706860706861,1.16,3,"challenge"
"3112","LM0426","E11bDHK","E11",24.61,24.05,102.328482328482,1.39,5,"challenge"
"3113","LM0426","E11bAYZ","E11",24.69,24.05,102.661122661123,NA,8,"challenge"
"3114","LM0426","E11bBOT","E11",24.05,24.05,100,1.03,1,"challenge"
"3115","LM0426","E11bEPW","E11",23.79,24.05,98.9189189189189,2.14,2,"challenge"
"3116","LM0426","E11bCEH","E11",24.69,24.05,102.661122661123,1.08,4,"challenge"
"3117","LM0426","E11bFIT","E11",24.4,24.05,101.455301455301,1.57,7,"challenge"
"3118","LM0426","E11bIMW","E11",24.52,24.05,101.954261954262,1.39,6,"challenge"
"3119","LM0428","E11bAEY","E11",19.7,19.87,99.1444388525415,1.32,3,"challenge"
"3120","LM0428","E11bFIL","E11",20.06,19.87,100.956215400101,2.13,2,"challenge"
"3121","LM0428","E11bJOW","E11",18.05,19.87,90.8404630095622,1.15,4,"challenge"
"3122","LM0428","E11bLPU","E11",19.87,19.87,100,1.76,1,"challenge"
"3123","LM0428","E11bJOR","E11",18.87,19.87,94.9672873678913,NA,8,"challenge"
"3124","LM0428","E11bGIY","E11",18.21,19.87,91.6456970306995,1.39,5,"challenge"
"3125","LM0428","E11bSWY","E11",18.58,19.87,93.5078007045798,2.24,7,"challenge"
"3126","LM0428","E11bHOW","E11",17.36,19.87,87.3678912934071,1.62,6,"challenge"
"3127","LM0429","E11bGQS","E11",NA,17.41,NA,NA,8,"challenge"
"3128","LM0429","E11bFKZ","E11",17.31,17.41,99.4256174612292,0.98,3,"challenge"
"3129","LM0429","E11bAMV","E11",NA,17.41,NA,NA,7,"challenge"
"3130","LM0429","E11bBSW","E11",16.92,17.41,97.185525560023,0.98,2,"challenge"
"3131","LM0429","E11bCJS","E11",15.7,17.41,90.1780585870189,1.06,4,"challenge"
"3132","LM0429","E11bHJY","E11",14.01,17.41,80.4709936817921,NA,6,"challenge"
"3133","LM0429","E11bHUY","E11",17.41,17.41,100,1.07,1,"challenge"
"3134","LM0429","E11bANX","E11",14.42,17.41,82.8259620907524,0.22,5,"challenge"
"3135","LM0430","E11bKOX","E11",23.62,24.07,98.1304528458662,1.64,3,"challenge"
"3136","LM0430","E11bBDY","E11",23.38,24.07,97.1333610303282,1.97,7,"challenge"
"3137","LM0430","E11bAFS","E11",23.97,24.07,99.5845450768592,1.61,2,"challenge"
"3138","LM0430","E11bADY","E11",22.76,24.07,94.557540506855,1.68,4,"challenge"
"3139","LM0430","E11bHTY","E11",22.77,24.07,94.5990859991691,1.63,5,"challenge"
"3140","LM0430","E11bBMT","E11",23.68,24.07,98.3797257997507,1.74,6,"challenge"
"3141","LM0430","E11bKSV","E11",24.07,24.07,100,1.53,1,"challenge"
"3142","LM0430","E11bJLX","E11",23.07,24.07,95.8454507685916,NA,8,"challenge"
"3143","LM0431","E11bHNO","E11",18.7,19.3,96.8911917098446,2.73,3,"challenge"
"3144","LM0431","E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,8,"challenge"
"3145","LM0431","E11bHOQ","E11",18.65,19.3,96.6321243523316,2.19,2,"challenge"
"3146","LM0431","E11bCMQ","E11",17.06,19.3,88.3937823834197,1.18,5,"challenge"
"3147","LM0431","E11bEJY","E11",18.05,19.3,93.5233160621762,1.69,7,"challenge"
"3148","LM0431","E11bIKX","E11",19.3,19.3,100,1.78,1,"challenge"
"3149","LM0431","E11bBEZ","E11",17.78,19.3,92.1243523316062,1.23,4,"challenge"
"3150","LM0431","E11bCPW","E11",17.85,19.3,92.4870466321244,1.39,6,"challenge"
"3151","LM0368","E10aJRO","E10",21.51,21.51,100,NA,0,"primary"
"3152","LM0368","E10aSLC","E10",20.23,21.51,94.0492794049279,0.87,1,"primary"
"3153","LM0368","E10aKVT","E10",20.99,21.51,97.582519758252,1.17,2,"primary"
"3154","LM0368","E10aYQD","E10",20.86,21.51,96.978149697815,1.29,3,"primary"
"3155","LM0368","E10aOZK","E10",19.59,21.51,91.0739191073919,1.21,4,"primary"
"3156","LM0368","E10aZGP","E10",18.37,21.51,85.4021385402139,0.59,5,"primary"
"3157","LM0368","E10aDFW","E10",19.34,21.51,89.9116689911669,0.77,6,"primary"
"3158","LM0368","E10aYFC","E10",19.89,21.51,92.4686192468619,0.94,7,"primary"
"3159","LM0368","E10aBWZ","E10",20.39,21.51,94.793119479312,1.24,8,"primary"
"3160","LM0368","E10aPMN","E10",20.57,21.51,95.629939562994,1.22,9,"primary"
"3161","LM0368","E10aJXJ","E10",20.54,21.51,95.4904695490469,1.13,10,"primary"
"3162","LM0368","E10aYOK","E10",20.99,21.51,97.582519758252,1.65,11,"primary"
"3163","LM0369","E10aXZT","E10",19.22,19.22,100,NA,0,"primary"
"3164","LM0369","E10aSZL","E10",18.56,19.22,96.5660770031218,2.13,1,"primary"
"3165","LM0369","E10aQJO","E10",18.73,19.22,97.4505723204995,1.56,2,"primary"
"3166","LM0369","E10aZXG","E10",18.06,19.22,93.9646201873049,2.3,3,"primary"
"3167","LM0369","E10aEDH","E10",18.49,19.22,96.2018730489074,1.82,4,"primary"
"3168","LM0369","E10aKSO","E10",17.85,19.22,92.8720083246618,1.63,5,"primary"
"3169","LM0369","E10aBAM","E10",16.67,19.22,86.732570239334,1.22,6,"primary"
"3170","LM0369","E10aVLS","E10",17.68,19.22,91.9875130072841,1.88,7,"primary"
"3171","LM0369","E10aQBG","E10",17.82,19.22,92.7159209157128,1.74,8,"primary"
"3172","LM0369","E10aYKG","E10",17.37,19.22,90.3746097814776,1.93,9,"primary"
"3173","LM0369","E10aDQH","E10",17.54,19.22,91.2591050988554,2.2,10,"primary"
"3174","LM0369","E10aNKZ","E10",17.19,19.22,89.4380853277836,1.41,11,"primary"
"3175","LM0370","E10aWJG","E10",16.25,16.25,100,NA,0,"primary"
"3176","LM0370","E10aXTF","E10",16.49,16.25,101.476923076923,1,1,"primary"
"3177","LM0370","E10aNJY","E10",16.47,16.25,101.353846153846,0.98,2,"primary"
"3178","LM0370","E10aZAD","E10",16.62,16.25,102.276923076923,1.09,3,"primary"
"3179","LM0370","E10aAEM","E10",15.6,16.25,96,1.29,4,"primary"
"3180","LM0370","E10aCNW","E10",15.17,16.25,93.3538461538462,1.27,5,"primary"
"3181","LM0370","E10aGSN","E10",16.11,16.25,99.1384615384615,1.24,6,"primary"
"3182","LM0370","E10aRMO","E10",16.71,16.25,102.830769230769,1.7,7,"primary"
"3183","LM0370","E10aVIV","E10",17.26,16.25,106.215384615385,1.49,8,"primary"
"3184","LM0370","E10aWQA","E10",17.93,16.25,110.338461538462,1.44,9,"primary"
"3185","LM0370","E10aBRU","E10",17.78,16.25,109.415384615385,1.01,10,"primary"
"3186","LM0370","E10aAYM","E10",17.38,16.25,106.953846153846,1.22,11,"primary"
"3187","LM0371","E10aRIP","E10",16.15,16.15,100,NA,0,"primary"
"3188","LM0371","E10aOOZ","E10",15.89,16.15,98.390092879257,0.94,1,"primary"
"3189","LM0371","E10aQWZ","E10",14.9,16.15,92.2600619195046,1.2,2,"primary"
"3190","LM0371","E10aTIK","E10",15.31,16.15,94.7987616099071,1.38,3,"primary"
"3191","LM0371","E10aGNT","E10",13.89,16.15,86.0061919504644,1.2,4,"primary"
"3192","LM0371","E10aKBG","E10",12.62,16.15,78.1424148606811,0.2,5,"primary"
"3193","LM0371","E10aBRN","E10",NA,16.15,NA,NA,6,"primary"
"3194","LM0371","E10aNMG","E10",NA,16.15,NA,NA,7,"primary"
"3195","LM0371","E10aJIT","E10",NA,16.15,NA,NA,8,"primary"
"3196","LM0371","E10aOTB","E10",NA,16.15,NA,NA,9,"primary"
"3197","LM0371","E10aYFE.1","E10",NA,16.15,NA,NA,10,"primary"
"3198","LM0371","E10aWGZ","E10",NA,16.15,NA,NA,11,"primary"
"3199","LM0372","E10aFRH","E10",22.87,22.87,100,NA,0,"primary"
"3200","LM0372","E10aUZM","E10",22.88,22.87,100.04372540446,1.27,1,"primary"
"3201","LM0372","E10aZIH","E10",23.07,22.87,100.8745080892,1.42,2,"primary"
"3202","LM0372","E10aDMH","E10",21.19,22.87,92.6541320507215,1.15,3,"primary"
"3203","LM0372","E10aBKA","E10",20.32,22.87,88.8500218627022,1.21,4,"primary"
"3204","LM0372","E10aFZA","E10",19.75,22.87,86.3576738084827,1.17,5,"primary"
"3205","LM0372","E10aCBO","E10",20.42,22.87,89.2872759073022,1.04,6,"primary"
"3206","LM0372","E10aWMB","E10",20.89,22.87,91.3423699169217,1.42,7,"primary"
"3207","LM0372","E10aAHH","E10",20.55,22.87,89.855706165282,1.53,8,"primary"
"3208","LM0372","E10aCGR","E10",21.28,22.87,93.0476606908614,1.54,9,"primary"
"3209","LM0372","E10aAAX","E10",21.18,22.87,92.6104066462615,1.42,10,"primary"
"3210","LM0372","E10aTFM","E10",20.99,22.87,91.7796239615216,1.58,11,"primary"
"3211","LM0373","E10aOLO","E10",25.04,25.04,100,NA,0,"primary"
"3212","LM0373","E10aSTP","E10",24.47,25.04,97.723642172524,2.87,1,"primary"
"3213","LM0373","E10aCZQ","E10",24.4,25.04,97.444089456869,1.32,2,"primary"
"3214","LM0373","E10aIVO","E10",23.39,25.04,93.4105431309904,1.39,3,"primary"
"3215","LM0373","E10aQUT","E10",22.78,25.04,90.9744408945687,2.17,4,"primary"
"3216","LM0373","E10aBXR","E10",22.55,25.04,90.055910543131,0.92,5,"primary"
"3217","LM0373","E10aGYP","E10",22.21,25.04,88.6980830670927,1.43,6,"primary"
"3218","LM0373","E10aIMN","E10",22.12,25.04,88.3386581469649,1.41,7,"primary"
"3219","LM0373","E10aEJZ","E10",22.63,25.04,90.3753993610224,2.34,8,"primary"
"3220","LM0373","E10aIMD","E10",23.22,25.04,92.7316293929712,1.82,9,"primary"
"3221","LM0373","E10aWQO.1","E10",22.99,25.04,91.8130990415336,1.64,10,"primary"
"3222","LM0373","E10aAXX","E10",23.24,25.04,92.8115015974441,1.94,11,"primary"
"3223","LM0374","E10aLTC","E10",17.27,17.27,100,NA,0,"primary"
"3224","LM0374","E10aUGI","E10",16.52,17.27,95.6572090330052,0.91,1,"primary"
"3225","LM0374","E10aCBY","E10",16.2,17.27,93.8042848870874,0.64,2,"primary"
"3226","LM0374","E10aYRA","E10",15.88,17.27,91.9513607411697,0.86,3,"primary"
"3227","LM0374","E10aVXQ","E10",14.91,17.27,86.3346844238564,1,4,"primary"
"3228","LM0374","E10aMFO","E10",14.28,17.27,82.6867400115808,0.83,5,"primary"
"3229","LM0374","E10aHRM","E10",12.59,17.27,72.9009843659525,0.44,6,"primary"
"3230","LM0374","E10aPKZ","E10",NA,17.27,NA,NA,7,"primary"
"3231","LM0374","E10aJCW","E10",NA,17.27,NA,NA,8,"primary"
"3232","LM0374","E10aFZY","E10",NA,17.27,NA,NA,9,"primary"
"3233","LM0374","E10aGAW","E10",NA,17.27,NA,NA,10,"primary"
"3234","LM0374","E10aTSW","E10",NA,17.27,NA,NA,11,"primary"
"3235","LM0375","E10aJGM","E10",15.05,15.05,100,NA,0,"primary"
"3236","LM0375","E10aVMB","E10",14.35,15.05,95.3488372093023,0.51,1,"primary"
"3237","LM0375","E10aMFI","E10",14.63,15.05,97.2093023255814,0.61,2,"primary"
"3238","LM0375","E10aKZX","E10",14.54,15.05,96.6112956810631,1.2,3,"primary"
"3239","LM0375","E10aFHY","E10",12.78,15.05,84.9169435215947,2.05,4,"primary"
"3240","LM0375","E10aLEJ","E10",12.66,15.05,84.1196013289036,1,5,"primary"
"3241","LM0375","E10aZQX","E10",12.87,15.05,85.5149501661129,1.82,6,"primary"
"3242","LM0375","E10aFTF","E10",14.36,15.05,95.4152823920266,1.59,7,"primary"
"3243","LM0375","E10aLFS","E10",15.22,15.05,101.129568106312,1.84,8,"primary"
"3244","LM0375","E10aGMG","E10",14.95,15.05,99.3355481727575,1.77,9,"primary"
"3245","LM0375","E10aCLD","E10",15.42,15.05,102.458471760797,1.46,10,"primary"
"3246","LM0375","E10aQHA","E10",15.24,15.05,101.262458471761,1.34,11,"primary"
"3247","LM0376","E10aPHJ","E10",17.77,17.77,100,NA,0,"primary"
"3248","LM0376","E10aNED","E10",17.27,17.77,97.1862689926843,1.28,1,"primary"
"3249","LM0376","E10aERA","E10",17.47,17.77,98.3117613956106,1.07,2,"primary"
"3250","LM0376","E10aUTC","E10",17.53,17.77,98.6494091164885,1.52,3,"primary"
"3251","LM0376","E10aQSC","E10",16.52,17.77,92.9656724817108,1.13,4,"primary"
"3252","LM0376","E10aGCI","E10",15.68,17.77,88.2386043894204,0.96,5,"primary"
"3253","LM0376","E10aGFV","E10",16.67,17.77,93.8097917839055,0.89,6,"primary"
"3254","LM0376","E10aXZZ","E10",16.26,17.77,91.5025323579066,1.17,7,"primary"
"3255","LM0376","E10aMVN","E10",16.31,17.77,91.7839054586382,1.11,8,"primary"
"3256","LM0376","E10aOMR","E10",16.47,17.77,92.6842993809792,0.88,9,"primary"
"3257","LM0376","E10aKOV","E10",16.73,17.77,94.1474395047834,1.12,10,"primary"
"3258","LM0376","E10aYJX","E10",16.87,17.77,94.9352841868318,1.11,11,"primary"
"3259","LM0377","E10aFWR","E10",18.02,18.02,100,NA,0,"primary"
"3260","LM0377","E10aWDE","E10",17.98,18.02,99.7780244173141,1.09,1,"primary"
"3261","LM0377","E10aDBR","E10",17.16,18.02,95.2275249722531,1.07,2,"primary"
"3262","LM0377","E10aQPC","E10",17.28,18.02,95.8934517203108,0.91,3,"primary"
"3263","LM0377","E10aVMF","E10",16.83,18.02,93.3962264150943,0.86,4,"primary"
"3264","LM0377","E10aVVZ","E10",16.19,18.02,89.8446170921199,1.19,5,"primary"
"3265","LM0377","E10aUZY","E10",16.48,18.02,91.4539400665927,0.64,6,"primary"
"3266","LM0377","E10aJLF","E10",17.09,18.02,94.8390677025527,1.14,7,"primary"
"3267","LM0377","E10aLQS","E10",17.1,18.02,94.8945615982242,1.21,8,"primary"
"3268","LM0377","E10aSTP.1","E10",17.25,18.02,95.7269700332963,1.26,9,"primary"
"3269","LM0377","E10aCYL","E10",17.22,18.02,95.5604883462819,1.37,10,"primary"
"3270","LM0377","E10aFIA","E10",16.78,18.02,93.118756936737,1.68,11,"primary"
"3271","LM0378","E10aRJW","E10",15.36,15.36,100,NA,0,"primary"
"3272","LM0378","E10aOIK","E10",14.62,15.36,95.1822916666667,0.77,1,"primary"
"3273","LM0378","E10aHLL","E10",15.65,15.36,101.888020833333,0.61,2,"primary"
"3274","LM0378","E10aOAS","E10",15.06,15.36,98.046875,1.25,3,"primary"
"3275","LM0378","E10aZKY","E10",13.56,15.36,88.28125,1.44,4,"primary"
"3276","LM0378","E10aLNM","E10",12.27,15.36,79.8828125,0.44,5,"primary"
"3277","LM0378","E10aSAO","E10",NA,15.36,NA,NA,6,"primary"
"3278","LM0378","E10aWDM","E10",NA,15.36,NA,NA,7,"primary"
"3279","LM0378","E10aGNE","E10",NA,15.36,NA,NA,8,"primary"
"3280","LM0378","E10aHEX","E10",NA,15.36,NA,NA,9,"primary"
"3281","LM0378","E10aIKD","E10",NA,15.36,NA,NA,10,"primary"
"3282","LM0378","E10aPSI","E10",NA,15.36,NA,NA,11,"primary"
"3283","LM0379","E10aDIL","E10",14.8,14.8,100,NA,0,"primary"
"3284","LM0379","E10aDWZ","E10",14.32,14.8,96.7567567567568,0.63,1,"primary"
"3285","LM0379","E10aKBF","E10",13.7,14.8,92.5675675675675,0.98,2,"primary"
"3286","LM0379","E10aJNY","E10",14.23,14.8,96.1486486486487,1.35,3,"primary"
"3287","LM0379","E10aQYU","E10",13.41,14.8,90.6081081081081,1.14,4,"primary"
"3288","LM0379","E10aBRI","E10",12.51,14.8,84.527027027027,0.72,5,"primary"
"3289","LM0379","E10aCYC","E10",13.73,14.8,92.7702702702703,0.78,6,"primary"
"3290","LM0379","E10aDEM","E10",15.14,14.8,102.297297297297,0.87,7,"primary"
"3291","LM0379","E10aTSD","E10",15.12,14.8,102.162162162162,1.33,8,"primary"
"3292","LM0379","E10aHRS","E10",15.64,14.8,105.675675675676,1.22,9,"primary"
"3293","LM0379","E10aTCS","E10",15.81,14.8,106.824324324324,1.22,10,"primary"
"3294","LM0379","E10aVBF","E10",15.77,14.8,106.554054054054,1.45,11,"primary"
"3295","LM0380","E10aVDW","E10",19.82,19.82,100,NA,0,"primary"
"3296","LM0380","E10aFPM","E10",19.95,19.82,100.655903128153,0.69,1,"primary"
"3297","LM0380","E10aWPM","E10",20.88,19.82,105.348133198789,1.82,2,"primary"
"3298","LM0380","E10aKGF","E10",20.81,19.82,104.994954591322,1.3,3,"primary"
"3299","LM0380","E10aWFI","E10",20.86,19.82,105.247225025227,1.54,4,"primary"
"3300","LM0380","E10aAOU","E10",20.08,19.82,101.311806256307,0.98,5,"primary"
"3301","LM0380","E10aSDV","E10",20.05,19.82,101.160443995964,1.23,6,"primary"
"3302","LM0380","E10aJVK","E10",19.18,19.82,96.7709384460141,1.4,7,"primary"
"3303","LM0380","E10aVKF","E10",17.02,19.82,85.8728557013118,0.3,8,"primary"
"3304","LM0380","E10aNIC","E10",16.42,19.82,82.8456104944501,0.34,9,"primary"
"3305","LM0380","E10aVIS","E10",16.31,19.82,82.2906155398587,0.48,10,"primary"
"3306","LM0380","E10aPVS","E10",16.64,19.82,83.9556004036327,1.03,11,"primary"
"3307","LM0381","E10aVKD","E10",14.8,14.8,100,NA,0,"primary"
"3308","LM0381","E10aTJL","E10",14.7,14.8,99.3243243243243,1.04,1,"primary"
"3309","LM0381","E10aVYG","E10",14.79,14.8,99.9324324324324,1.19,2,"primary"
"3310","LM0381","E10aOXT","E10",15.07,14.8,101.824324324324,1.31,3,"primary"
"3311","LM0381","E10aIKU","E10",14.81,14.8,100.067567567568,0.97,4,"primary"
"3312","LM0381","E10aBAA","E10",14.54,14.8,98.2432432432432,0.87,5,"primary"
"3313","LM0381","E10aKXV","E10",14.33,14.8,96.8243243243243,0.93,6,"primary"
"3314","LM0381","E10aJTY","E10",14.16,14.8,95.6756756756757,0.74,7,"primary"
"3315","LM0381","E10aADZ","E10",11.74,14.8,79.3243243243243,0.34,8,"primary"
"3316","LM0381","E10aFIJ","E10",NA,14.8,NA,NA,9,"primary"
"3317","LM0381","E10aZWW","E10",NA,14.8,NA,NA,10,"primary"
"3318","LM0381","E10aZLC","E10",NA,14.8,NA,NA,11,"primary"
"3319","LM0382","E10aYWJ","E10",17.96,17.96,100,NA,0,"primary"
"3320","LM0382","E10aNLL","E10",16.97,17.96,94.4877505567929,0.88,1,"primary"
"3321","LM0382","E10aKAJ","E10",16,17.96,89.086859688196,1.49,2,"primary"
"3322","LM0382","E10aIFB","E10",17.58,17.96,97.8841870824053,0.7,3,"primary"
"3323","LM0382","E10aYYC","E10",17.19,17.96,95.7126948775056,0.84,4,"primary"
"3324","LM0382","E10aHVE","E10",15.81,17.96,88.0289532293987,0.66,5,"primary"
"3325","LM0382","E10aCDH","E10",15.19,17.96,84.5768374164811,0.44,6,"primary"
"3326","LM0382","E10aSDI","E10",14.73,17.96,82.0155902004454,0.64,7,"primary"
"3327","LM0382","E10aXZQ","E10",14.97,17.96,83.3518930957684,0.27,8,"primary"
"3328","LM0382","E10aWOX","E10",14.85,17.96,82.6837416481069,0.14,9,"primary"
